,total_count,tfidf_rate
littleones,1,0.5266742945567429
littlewoodrows,1,0.5224260094857538
litttle,1,0.5661084085159264
lituanian,1,0.40349659759223144
liturgical,4,1.588943947816187
liuna,1,0.5447177147881013
liuwa,1,0.4220079799179687
livable,3,1.286802501898751
live,1702,470.85328646949426
liveability,1,0.6017473826950949
liveable,1,0.4679281970082399
liveart,1,0.40779025312709677
livebetter,1,0.3928189106941203
livechat,1,0.47694990180880575
liveclassroom,1,0.4759639017300608
liveconcert,1,0.5062674102799076
lived,63,24.78664041285257
livedance,1,0.3840637909981392
liveentertainment,1,0.5001273898784149
livefearlesska,1,0.568353719382892
livefreeordie,1,0.4794452502087854
livegrand,1,0.613085187688328
livehealthyae,2,0.9146955893458042
liveissues,1,0.5287982793916359
livel,2,1.0317627014145858
livelecture,1,0.4759639017300608
liveleducapp,1,0.4427355817064547
livelife,1,0.37381922684151014
livelifehealthyway,1,0.46038001004280293
liveliho,1,0.46521596523092135
livelihoo,2,1.1385389675321855
livelihood,83,32.312717295201026
livelikeali,1,0.38593721915743456
liveline,1,0.5287982793916359
lively,5,2.175795326682945
livemor,1,0.542736472487298
livemore,1,0.542736472487298
livemorelife,1,0.5895363688766259
livemusic,12,4.888859107912473
liven,1,0.5467779249525264
livenation,1,0.5054146164925055
livenews,1,0.4013987672538629
livenow,1,0.6949428800606033
livens,3,1.5275432640870186
liveonlove,1,0.4439027054198698
livepd,1,0.5305940782318899
livepdnation,1,0.5305940782318899
liveplaythrivehere,1,0.46818573598429997
liver,31,11.861460859216358
livera,1,0.3990632886212937
liverdisease,1,0.5085488519133363
liveredcuhk,1,0.6634522714834835
liverescue,1,0.5887297349049947
liverpool,36,14.839874468221202
liverpoolchampions,1,0.6075785541518217
liverpoolfc,1,0.60567560604783
livery,1,0.7270178756870863
livesbeforechristmas,1,0.5478441593066027
liveshortly,1,0.48236573757233514
livesmarter,1,0.4525787034014492
livestock,9,3.7545765530205704
livestream,33,13.86390737158255
livestreaming,6,2.8266517648008005
livestreams,3,1.3793965993420292
livetheword,1,0.5046436664084535
livetranscribeapp,1,0.5116714832450127
livetweeting,1,0.49178488407708476
liveupdate,4,1.9556033143399036
liveupdates,4,1.9325713058232417
livewebcast,1,0.4642912753017973
livewebinars,1,0.620576614878241
livewire,1,0.6352910412092111
livewithgrace,1,0.5563602376198378
livewithimpacthub,1,0.5940334735653998
liveyourbestlife,1,0.5018637312889406
liveyourcall,1,0.4489159254912813
liveyourlife,1,0.3541612318860048
liveyourlifetothefullest,1,0.4612941488873232
livi,2,1.0199999438345253
livid,9,4.6242725804952
livin,10,4.091278326557403
living,582,184.17806182644105
livingduringapandemic,1,0.469179002452409
livingduringcovid,1,0.469179002452409
livingeconomy,1,0.4906511332492848
livinginlockdown,1,0.47547655275101186
livingintaiwan,1,0.5813247650095075
livinglab,1,0.5370582878386009
livingontheedge,2,0.9181738206056864
livingspaces,1,0.4691353162512881
livingston,2,0.840987554346308
livingthelife,1,0.3944258620781035
livingwell,1,0.5652154561922911
livingwithlungcancer,5,2.7247064471529017
livingwithpurpose,1,0.48761634169855556
livio,1,0.4836688855778424
livlihoods,1,0.5149850360301762
livongo,1,0.5470748990112955
livonia,1,0.40051991623356326
liwenliang,4,1.8088827631489361
liye,5,1.9849368550360298
lizaire,1,0.45670735984421307
lizard,9,3.9159155016930396
lizclaman,1,0.37827290913972794
lizwe,1,0.43170224860235756
lizzetaguilar,1,1.0
lizzie,10,4.8108777381359165
lizzy,6,2.3927787736478523
lkadvani,1,0.43391229523034547
lkaelections,6,3.0718469953057936
lkely,1,0.4712157246126903
lladium,1,0.5004096121610516
llama,7,3.0869366362523594
llandudno,1,0.4551003824098051
llegada,1,0.4604182070411833
llei,1,0.5134071928892671
llepnews,1,0.52752417153592
llikely,1,0.8362949918852635
lliwe,2,0.7816473493121163
llli,1,0.37973483974957173
llnews,2,0.6998593447870298
llor,1,0.45949855872710854
lloran,1,0.4544528937262456
lloybusinessschool,1,0.5522124398411541
lloyd,18,7.0848931158137365
lloydflanders,1,0.488047595495117
llsh,1,0.475320032691957
llsten,1,0.5788917988567108
llwyhendy,1,0.458858228702303
llwynhendy,1,0.3826184020011873
lmagine,1,0.5666058475980418
lmallc,2,0.9018698799913069
lmao,26,11.43654942854494
lmaooo,4,1.9789407857011247
lmaz,1,0.562319576743262
lmfao,5,2.2364414001221578
lmfaooo,4,1.8760523361226
lmhc,1,0.37601191657328853
lmhs,1,0.47772713792173027
lmic,2,0.9153333844154619
lmics,3,1.4253855337219432
lmmarketsnippets,1,0.5317537753613154
lmmfao,1,0.4247795548607111
lmmm,1,0.3138805338983374
lmnx,1,0.3868735836100208
lndc,1,0.4692008626893717
lndia,1,0.4528602427666769
lneimorastoni,1,0.4918902053714759
lnem,1,0.4589177388335047
lngwrap,1,0.593977684831131
lnpcrimefamily,4,1.8607464589680538
lnpfail,10,4.660931902862954
lnpinc,1,0.5790253149982239
lnps,3,1.2636241379935669
loac,1,0.5017621863482926
load,125,46.42187421612228
loaded,11,4.8947572941659026
loadedveggie,1,0.36547890054190363
loader,1,0.46258280258185763
loadi,1,0.507141541018678
loading,18,7.32565398824976
loadshedding,7,3.3167911282606926
loadsheding,2,0.8596660555025089
loaf,2,0.9870794344770965
loan,201,66.51241111877928
loancharge,10,4.295561507314649
loanchargescandal,2,1.0247629593888035
loaner,1,0.4273777169341432
loanmoratorium,1,0.5554699991302201
loanscheme,1,0.5369209903881755
loansharks,3,1.5552008506189567
loathe,4,1.8240262385561976
loathing,1,0.4182178874373265
loathsome,2,1.1853196947915339
loavesandfishes,1,0.48582062230069045
loba,1,0.44385486172428723
lobaventures,1,0.44385486172428723
lobb,1,0.5037943460142119
lobbied,2,1.2974780463711169
lobby,20,8.00183972485885
lobbycomply,1,0.5186684969152059
lobbying,10,5.27965933258306
lobbyist,6,2.6551266853331805
loblaw,2,0.9311463090553119
loblaws,1,0.435573096885459
lobotomy,1,0.5514061217241022
lobster,2,1.3655756580059528
lobsterminiseason,1,0.7656386969331406
loca,19,8.411298360660092
locain,1,0.5419516810830378
local,1153,324.8474155485167
localartist,1,0.4054392920389887
localbusiness,3,1.2064222328879282
localcommunity,1,0.6560231188345307
localfood,1,0.5703489668424337
localgigs,1,0.5735048208792176
localgov,16,7.5360471753301175
localgovernmentworkforce,1,0.5714017532751632
localisation,1,0.5387682024033218
localise,1,0.5173728872005029
localised,7,3.50957760646548
locality,18,7.385920572384733
localization,1,0.4346644833299081
localizing,1,0.41489500903624427
locallockdown,5,2.5870028518890797
locallove,1,0.5904235559639847
locally,110,43.503937119475296
localnews,4,1.9270872783381288
localrescue,1,0.48782789868627224
localseo,1,0.6633436618807325
localtalent,1,0.42375237348014494
localtoglobal,1,0.4898405421722643
localtop,1,0.5531959006398306
localvillagepub,1,0.5846475613092605
locardia,1,0.5323439280364382
locat,2,0.9220920408146247
locate,7,3.0382677807203797
located,31,12.246675261356003
locati,1,0.4387900812876901
locatio,1,0.49476642573092217
location,212,70.64992713520756
locational,1,0.3956047828319783
locationtech,1,0.4862040635198688
locator,2,0.8949150562799819
lochgilphead,2,0.9303581954003154
lochhead,1,0.49638080424838027
lochnessmonster,1,0.43098543563887304
lock,180,66.77825534392606
lockd,17,7.4132332502685205
lockdo,6,2.577392032297199
lockdow,13,5.539158599739588
lockdown,3116,764.8080885712245
lockdownbloggery,2,1.3001844210497184
lockdowncalifornia,1,0.5963363119463211
lockdownday,13,6.4871522107687145
lockdowndays,1,0.4639426448180384
lockdowndebate,1,0.735321780256197
lockdowndiaries,4,2.0856758341312087
lockdowndownzim,2,0.9888275528466111
lockdowneconomy,1,0.5349688566160535
lockdowners,1,0.4931878462648274
lockdowneve,1,0.3964815395733899
lockdownextension,38,16.846740449381894
lockdownfatiguescandal,17,7.6424108942523095
lockdownfreedomtales,1,0.5743349772039463
lockdownfreeresources,1,0.7207001353261068
lockdownfun,1,0.48721051335669197
lockdownguide,1,0.5130158410147103
lockdownhoax,1,0.5192099656397634
lockdownhousepart,1,0.4655032627343451
lockdownhouseparty,6,3.3120237110907724
lockdownindia,2,1.020965111322405
lockdownla,1,0.5961165981521305
lockdownleicester,1,0.5508499940736138
lockdownlevel,10,4.992643091839472
lockdownlife,8,4.487786960245193
lockdownlistening,1,0.6193325947794285
lockdownmanchester,1,0.5508499940736138
lockdownmelbourne,5,2.628269554044079
lockdownnow,1,0.5086967251011342
lockdownnz,3,1.7315546569856926
lockdownpartys,1,0.6520335190303886
lockdownphotochallenge,2,1.1601139304926864
lockdownprotest,1,0.6831430745839784
lockdownrealtalk,1,0.5075291457128622
lockdownsa,40,16.725455336204284
lockdownsaregulations,1,0.48364139537246964
lockdownskill,1,0.5457877114634284
lockdownsouthafrica,4,1.6806844068714613
lockdownspecial,1,0.48724975621949373
lockdownsupport,1,0.4520648207534093
lockdownuk,3,1.546848745887583
lockdownvisualsofdimapur,1,0.5602569728791672
locke,1,0.31740115429698873
locked,110,42.52570491327579
lockedup,1,0.5707312976694342
locker,6,2.5049770500753263
lockhart,2,0.8692103833872312
lockheed,1,0.4801106638611291
lockhimup,1,0.44449515167304776
locking,25,10.488491451434754
lockittorockit,1,0.4936170565307062
lockkey,1,0.5123352881349081
lockpicking,1,0.574328383502158
locksdown,2,1.1110938000735353
lockside,2,0.9253837447922458
lockste,2,1.0556008993331547
lockstep,5,2.143259633876943
lockupdejoy,1,0.5228284927563651
lockwood,1,0.5138949413527011
loco,1,0.44842237061997126
locsin,1,0.5664608330056208
loctician,1,0.45600989062648556
locus,1,0.5398485367342726
locust,6,2.7999612720545493
lodcloud,1,0.4674480658172739
loddon,1,0.4265146482234117
loder,1,0.47296542615161735
lodg,1,0.43640027184280855
lodge,13,5.211018404219528
lodged,6,2.286452725343895
lodging,4,1.7055193044546457
lodhi,1,0.3566092229625556
lodi,2,0.7797091055100283
loebsack,1,0.3669120070696157
loeffler,2,1.1174747550824247
loehrke,1,0.5656125209937757
lofihiphop,1,0.3732364617775538
loft,4,1.4569468042816758
lofty,1,0.44777004246096946
loftyindustries,1,0.41758993402455713
lofuckingl,1,0.4842114061976399
logan,22,9.26103854424276
logement,1,0.4326895331042429
logge,2,1.0785608074752477
logged,6,3.0661609038107827
logger,3,1.1948826495887208
logging,5,2.146680742296513
logi,1,0.4830881166931651
logic,83,34.089822420313475
logical,20,8.675632249833656
logically,5,2.3135369579488225
login,4,2.084141094013727
logisch,1,0.5494337224452073
logistic,3,1.5293584538974536
logistica,1,0.32989657014544965
logistical,6,2.7110126740637503
logistics,77,28.486741609644707
logit,1,0.513031381767017
logitech,1,0.47421538218281123
logjam,2,0.8810672191765191
logmein,1,0.5833429795167397
logo,75,26.919439160549793
logodesign,13,4.8474898863769775
logodesigner,7,2.653743863051398
logodesinger,4,1.8166756212158817
logomaker,1,0.38517926044684664
logon,1,0.41793972170895816
logophile,1,0.5622779977767258
logothetis,3,1.354775131941509
logue,1,0.3689592905122966
logunov,1,0.4353679012886951
lohia,1,0.5071797997495171
lohit,1,0.47948053077593594
lohiya,1,0.4458016416632076
lohuanamorais,1,0.42003584003968025
lois,3,1.3533105936584455
loizos,1,0.44251195403994775
loizosstylishresidences,1,0.44251195403994775
lojistik,1,0.32989657014544965
lokdown,6,2.85034762537143
loke,1,0.48450130272425024
lokendra,1,0.45795555533177246
lokeren,1,0.4736364141692369
loki,3,1.4122379908808167
lokking,1,0.534600456694318
lokmanya,5,1.723488845026255
loknath,1,0.4090012450657881
loknayakhospital,1,0.5159336767149719
lokoja,1,0.35828507101963614
loksabha,4,1.9985659060546093
lola,1,0.41630232010599494
lolin,1,0.5832016000688003
lolita,1,0.3650209903406748
loll,1,0.36571193572797606
lolla,1,0.4591127144912058
lollapalooza,3,1.4096948426555518
lolly,2,0.8788617883705017
lolo,1,0.41630232010599494
lololol,3,1.1882582434990578
lols,1,0.6658137188624448
lolz,2,1.1374313264512455
loma,1,0.46178187841437435
lombard,1,0.46670512905322786
lombardi,1,0.38323198633753686
lombardia,1,0.5583314116884457
lombardy,8,4.22990960101232
lomfl,1,0.663482298678366
lomiday,1,0.4121766811302599
loml,3,1.123157714965275
lonavala,3,1.2748482874557339
lonavla,1,0.47325561669767036
loncar,1,0.5297019362513223
londo,3,1.4302594120191738
london,306,99.37715997732957
londonaffairs,1,0.5538769774831034
londonbusiness,1,0.6705457022621011
londond,1,0.4555348718977875
londoner,14,6.560818369384331
londonistan,1,0.4341274304887383
londonlockdown,2,0.8913716184807139
londonmarathon,2,1.0927094946435898
londonprotest,7,3.6249040553758762
londonreal,1,0.48403349435626125
londonrealarmy,2,1.023605395869166
londonrealtv,1,0.5697165846382339
londontaxis,1,0.46801664881891003
londres,1,0.322743192663431
lone,13,5.465246486799203
loneliest,1,0.523370996271297
loneliness,42,17.326151692863423
lonely,27,12.373907654866715
lonelypeople,1,0.5957135161353903
lonestarbeer,1,0.5358508694855445
lonewolf,1,0.39188073122168965
long,1467,407.6844543606996
longbeach,5,2.249434584728394
longbeachcity,1,0.4375748900272481
longcovid,63,25.179190422796914
longdistancecalls,1,0.5375361755743532
longe,5,2.9835938871217476
longed,2,0.9052437097458583
longer,313,108.99959292455631
longest,21,9.910266120712045
longevity,3,1.2735335832830796
longford,1,0.39445043384243383
longhair,2,0.8159705579350333
longhaul,1,0.49920745329871996
longhauler,5,2.6309938341565493
longhaulers,23,11.343435152800833
longhorn,1,0.5882422187595414
longing,5,2.280470382092806
longish,1,0.539264518989884
longisland,8,4.423205819359251
longitu,1,0.5239722932686974
longitudinal,3,1.5839302989810073
longlastsummervacation,1,0.6651694645640783
longlive,1,0.6010023989184988
longo,1,0.4245928773159023
longread,2,1.0680047134650863
longrich,6,2.9362418546193347
longrichforlife,1,0.5790620715847979
longs,4,1.888756712746849
longstanding,11,4.597055891892545
longterm,11,5.043038421537285
longtermcare,8,3.9398715344400346
longtime,14,5.998366860916366
longview,1,0.48060059657699467
longweekend,9,3.9550660116163647
longworth,1,0.5065750149433117
lonliness,1,0.6465922650293885
loogie,1,0.4776859748700543
look,2144,579.135341464269
lookafricapolicy,1,0.4993189862772352
lookb,1,0.45362913188076126
looked,108,41.149003157151
lookee,1,0.7335451940353783
looker,1,0.5389073977312892
looki,3,1.508298946948472
lookie,2,1.5037696003155745
lookin,12,6.007231764457936
looking,993,295.84104025418856
lookingforwork,1,0.42693947973292434
lookout,6,2.693141309885598
lookslikerainted,1,0.5603263451393942
looky,2,0.879437516159633
lool,1,0.5097473928403395
loom,29,12.211779717532242
loomi,1,0.5090949736697453
looming,32,12.591268710068682
loon,4,1.8866423696610106
loona,1,0.3539074909431993
loong,2,0.9295483519562178
loony,5,2.4304011344124783
looong,4,2.005730088166364
loooser,1,0.6217267762912855
loop,24,9.829194929330145
looped,1,0.44282680138622527
loophole,3,1.5431585872337261
loopy,1,0.5220274833520576
loose,40,16.550374283056357
loosely,3,1.3117813320092857
loosen,3,1.578172985511737
loosening,3,1.3894156712328294
loosens,4,1.9850883661239693
looser,3,1.4985628711941852
loosers,1,0.7718081188717368
loosing,12,5.8134981946932
loosingaloved,1,0.6215115464929025
loot,18,8.463579101117878
loota,1,0.4670591324368418
looted,10,4.796532442516506
looter,17,7.610623138544145
looting,46,18.976589810451795
lootlove,1,0.47836929055432764
lootmaar,1,0.47181876611356355
lopez,17,7.183983423102541
lopin,1,0.5360195151088982
lopinavir,2,0.9301816295715597
lord,269,84.82972338612939
lordganapati,1,0.4998618769747538
lordganesh,5,2.090846574773805
lordganesha,8,3.438103273046247
lordjanner,1,0.4345844578880409
lordkabir,1,0.5149516540772974
lordlamont,1,0.46743594612054945
lordoftheflies,1,0.4914314386956824
lordram,1,0.5628873147299891
lordsday,1,0.5732246507569687
lordt,1,0.4873470397738927
lordthorgorath,2,1.3657883253856202
lordvenkateswarashrine,1,0.526588022137804
lordy,2,1.1636017706704718
lore,3,1.3423975633351937
loren,1,0.4772863306831053
lorena,2,0.710212600946087
lorenlimab,1,0.5026983254506947
lorenz,1,0.3992132363506524
lorenzana,1,0.43841936233683143
lorenzo,7,3.207935951011658
lorenzocain,3,1.6647609129781782
loreto,2,0.7000777067490723
loretta,1,0.4370907609801474
lori,1,0.448900810939971
lorida,1,0.5490751925015814
lorilightfoot,3,1.2501614978286468
lorn,1,0.5292545325891947
lorna,7,3.1695245867692683
lorraine,4,1.7368750772771202
lorry,4,1.886436710126746
lorusso,1,0.44534978472269193
losangeles,43,17.524671094214796
losangelesdodgers,1,0.4910098095119915
losartan,1,0.5771602848822949
lose,244,87.69769050550751
loseafewpounds,1,0.42180742181793807
loseastonein,1,0.5407642128096531
losejobs,1,0.42442596162894597
loser,28,12.328235425366612
losertrump,2,1.054854713739548
loses,46,19.147217223302068
loseweight,1,0.5407642128096531
loseweightfast,1,0.4236531238516074
losin,2,0.9205504642403655
losing,209,76.59277691217699
losingamerica,1,0.4804054398422351
losingcovid,1,0.4804054398422351
losingcredibility,1,0.4561634179748286
losingside,1,0.44557629833702056
losingtrust,1,0.4804054398422351
loslunas,1,0.41901332103958433
loss,495,154.5244099934672
losscontrol,1,0.6592310781384517
losse,1,0.4315939626366294
lost,940,299.53172016534336
lostartsradio,1,0.4117632187523622
lostintheclutter,1,0.5587714794839908
lostlovedones,1,0.3853177957995151
lostmasker,4,1.69526539324352
lostmybrother,1,0.4784344735936049
lostonthefrontline,2,0.9874152577603356
lostpower,1,0.4236678420740708
lostresort,1,0.48412723832672566
lostsavings,1,0.5367821508626417
lotay,1,0.42986722206787514
lothian,1,0.4280212109876829
lotion,3,1.2942350633602357
lotnof,1,0.512300830985611
lotr,1,0.4700640526259757
lotsa,1,0.5325356040893181
lotta,2,0.8092846274394987
lotter,2,0.969832189278694
lotteria,2,0.8093031290679427
lottery,14,7.100826203577091
lotto,1,0.5999279000754539
lotus,1,0.3249889956676995
loubert,2,0.986682474658217
loud,39,16.31880504418717
louder,12,5.9455583808387855
loudest,2,0.9962987898907522
loudly,7,3.0644342324855316
loudmou,1,0.3907402216553255
loudmouth,1,0.46200492278603755
loudoun,1,0.6206076002724601
loudspea,1,0.49616662684961865
loudthoughts,1,0.5118723016440698
louge,2,0.7802964218865572
loughborough,3,1.58220261063514
louholtz,1,0.4454488544078254
louie,41,17.353140430198557
louiegohmert,15,7.4538536663639405
louis,74,23.69540786520738
louisana,1,0.5467000986950925
louisdejoy,2,0.9087028695541508
louise,5,2.214506279825964
louisgohmert,3,1.4980925851449205
louisiana,86,36.08781223924647
louisianacoronavirusdata,1,0.80582881103916
louisianacovid,1,0.5867048428284003
louisianasucks,1,0.5867048428284003
louisianian,1,0.45766502578773044
louisianna,1,0.5788136320407579
louistomlinson,1,0.463866317012999
louisville,5,2.262030755861499
louisvilleurbanleague,1,0.539285757445321
louisvuittonbag,1,0.4152416548186857
lounge,17,7.286383286815104
loungeroom,1,0.562557967727366
loungewear,2,0.9236640552222255
loupe,2,0.9189727423313775
lourdes,1,0.4436317593006168
lous,1,0.36079676153025725
louse,5,2.1061425658560555
lousy,3,1.7331308420644946
louth,1,0.3621784376700623
louudest,1,0.5019797994649272
louvre,1,0.5572389390685465
louzir,2,0.8626835387312319
lova,1,0.6775344688422734
love,1178,330.7861199195173
loveafterlockup,4,2.1268899525943397
loveanimals,3,1.1695152316100796
loveart,1,0.39101466584823613
loveconquers,1,0.5119732588948271
loved,400,144.36652075889532
lovedthis,1,0.45063792547022175
loveenglish,1,0.4182541720486129
loveeternalbliss,1,0.4789946108316608
loveforbenanon,1,0.4178789399762788
loveforthelost,1,0.4690900178390482
lovehandles,1,0.4746143640452082
loveisessential,3,1.503967720231659
loveisintheair,1,0.41961023764417393
loveisland,1,0.6186290321386781
loveislandusa,3,1.3669817540540616
loveislove,2,0.8966322511183493
loveisnotcancelled,1,0.4165973594945243
loveisnottourism,5,2.095951347973354
loveisnottoursim,2,1.074432850016329
lovekerry,1,0.5256808880847421
lovelee,2,0.8196456120267865
loveleedesigns,1,0.5035462127793813
loveleehighstreet,2,0.8196456120267865
loveleeshops,1,0.39973675095550654
lovelier,1,0.510411213796221
lovelive,1,0.46670826068228094
lovelondon,1,0.3496907456941901
lovely,111,43.358453724148134
lovelylaois,1,0.510159270414597
lovelypeaches,1,0.5103035429818158
lovelyz,1,0.3985450053663925
lovemuppets,1,0.4554663713050542
lovemymac,1,0.4375191545646209
lovenature,1,0.4309744220908075
loveones,1,0.6055962082664943
loveonharborisland,1,0.5310596994000896
loveoverfear,1,0.40932042253298107
lovequotes,1,0.3835724033495641
lover,36,14.8435770839402
lovera,1,0.4616818947423099
loverfest,1,0.549002969762424
lovestory,4,1.7567953333131983
lovetheanimal,1,0.4636066452286605
lovetheword,1,0.5046436664084535
lovethosethatloveyou,1,0.5584209253396679
lovethyneighbor,1,0.47328690006961244
lovetodance,1,0.48159445033337533
lovetriangles,1,0.4295974633463243
lovewhatyoudo,2,1.0444078023912005
loveyouhear,1,0.5160672401881848
loveyourself,3,1.5131117233014475
lovgen,1,0.4717566258636805
lovin,2,0.9589019285444226
loving,57,22.15652374876988
lovingkindness,1,0.35927254555080873
lovinglife,1,0.3944258620781035
lowaltitudeflyer,1,0.5314043147307445
loware,1,0.3950144244994222
lowcap,1,0.47756068951159325
lowcarb,1,0.4236531238516074
lowcarbon,3,1.3260894359001536
lowcode,1,0.6574459539943569
lowdown,2,1.0346207250318606
lowe,9,3.7871224724234067
lowell,1,0.30729590768153947
lower,260,89.46674133248189
lowercapenews,1,0.48929031204845896
lowered,15,6.309505057739514
lowering,12,5.55738940792283
lowerthantheworld,1,0.597544694962829
lowes,4,1.8037668896309156
loweshomeimprovement,1,0.41530911108107593
lowest,248,93.31468996391294
lowincome,1,0.4376968485068491
lowkey,2,1.0118824808476485
lowland,1,0.39352735015561996
lowlif,1,0.39117467711008147
lowlife,5,2.380576245936522
lowly,1,0.46390391898160627
lowndes,1,0.4951596885626023
lowongankerja,1,0.4560060010329568
lowrisk,1,0.48060074195094926
lowwageworkers,1,0.42442596162894597
lowy,2,0.8608802587665928
loxton,1,0.41522583963364496
loya,1,0.4115598058193189
loyajirga,1,0.5479791709826729
loyal,14,5.7016029962062476
loyali,1,0.5621149688601466
loyalist,3,1.4768847463159465
loyalq,1,0.4586341482781023
loyalty,18,7.663234780855205
loyaltyprogram,1,0.8010330273506996
loyno,1,0.4235541909863343
loynorise,1,0.4235541909863343
loyola,3,1.3785970269974677
loyuie,1,0.5497874931237501
lozano,3,1.5634818881350614
lozells,2,0.7453629985247364
lpin,1,0.3830549814183718
lpshow,1,0.4207220572728967
lpshowact,10,3.8984777781025883
lreb,1,0.4825331429664367
lrem,1,0.3747047812507086
lsalt,1,0.4724546768939981
lsawebinars,1,0.49309764292005465
lsha,1,0.41614024515554277
lsis,2,0.9922789994533199
lsland,1,0.43109650805257876
lssc,2,1.0845003771882284
lstm,2,0.764325923746348
lsuhs,2,0.9550971790398002
lsumnefun,1,0.5350706129879774
ltal,1,0.5382526197244373
ltcf,1,0.580195702766869
ltch,2,0.9421299008527089
ltcheroes,2,0.9715752856515087
ltcpharmacies,1,0.5768523821905508
ltdco,1,0.5250593377360836
lthe,1,0.4294236083410449
ltns,1,0.8183705257311616
ltri,1,0.5927559599640689
ltrn,1,0.5248529820298398
luanda,1,0.27199814773732156
lubaga,1,0.4970057522669087
lubber,1,0.4379365391736704
lubbock,2,1.1829219544314162
lube,2,1.003561224192279
lubetkin,1,0.5510382634819395
lubrication,1,0.43854315520527887
luca,1,0.2845691719731736
lucas,4,1.642961041271991
luce,1,0.5905956250123979
lucena,2,0.912554024314288
lucerne,2,0.9006588391325133
lucero,1,0.4887015829974678
lucha,5,2.0254719431968238
luci,2,0.8059682976971665
lucia,9,5.382602640904455
lucian,1,0.39109862432117004
lucid,1,0.506907627218583
lucidly,1,0.4751314935759699
lucie,1,0.6286935552616624
lucifer,3,1.2727036815628143
luciferase,3,1.729570066888236
luciferian,3,1.5344159826746764
luciferians,1,0.6370524481989392
luciferseason,5,2.361349424132203
lucius,1,0.5644397923035249
luck,111,44.500737406443335
luckdown,1,0.47726247760215923
lucked,1,0.5660626367270151
luckiest,1,0.4963337390040861
luckily,15,6.661836550335128
lucknow,46,17.098272215696515
lucky,65,28.74826917918631
luckycoach,1,0.42288783367395133
luckywelivehawaii,2,0.9509675096907944
lucrative,6,2.519836161224848
lucy,18,7.307971784552933
lucyourmama,1,0.5070485676407436
ludden,1,0.41061228387113935
luddite,1,0.43466227097137305
lude,1,0.5081633014026636
ludham,1,0.4552639509524143
ludhiana,21,8.484863259670714
ludicrous,7,3.854000819729126
ludicrously,1,0.5100895631962729
ludlow,7,2.7639489137049615
ludmila,2,0.8580716526564314
ludo,1,0.4673268359179753
luetkemeyer,1,0.455082486858665
lufc,1,0.7071067811865476
lufeng,1,0.4481790142233979
lufkin,1,0.4763529558555681
lufkinisd,1,0.4763529558555681
lufthansa,5,2.816901258530108
lufuno,1,0.39713564440314847
lugard,1,0.5148785339935951
luge,1,0.48113817710651935
luggage,7,3.4524563147694614
lugpa,1,0.5007199055261642
luhrmann,1,0.42985370349494384
luhut,1,0.450436058267712
luhyas,1,0.39023488425662056
luigi,4,1.9054023873332526
luik,1,0.3444351393717938
luimelia,1,0.41964547298558785
luintel,1,0.4197469626856569
luis,10,3.7285481509753766
luisa,1,0.4901604119056913
luister,1,0.44183774115253716
luiz,2,0.8801156878425334
luka,2,1.0330271174052057
lukaku,2,1.2263737245102866
lukas,1,0.5329119123735157
lukashenka,1,0.46474022134946563
lukashenko,7,3.041379248198921
luke,18,6.862252725853479
lukewarm,2,0.8056080705350651
luking,1,0.5049524396602676
lukky,1,0.4426654700984561
lulav,2,0.695930861480732
lulimbi,1,0.4626952865399083
luling,1,0.3401280986474269
lull,7,3.205974973896042
lullaby,2,0.8837649980905161
lulled,2,1.0132750741816647
lulling,2,0.9679096020995335
lult,1,0.45563666969350863
lululcz,1,0.448819708198471
lululemon,1,0.5833445680383768
lulz,2,0.9712754706268278
lumada,2,0.9735886011115047
lumba,1,0.3338157066752509
lumber,3,1.528971655713622
lumberkings,1,0.4418177483160615
lumding,2,0.703429211540088
lumec,2,0.7396957128415262
lumecbattery,1,0.3698478564207631
lumen,1,0.4701695395748132
luminaires,1,0.38859184951470305
luminary,1,0.44511099443786245
lumind,1,0.42651247164478684
luminous,1,0.32995488866463507
lumion,2,0.7961076887679452
lumos,1,0.3580285958420049
lump,7,3.216469006397921
lumped,1,0.5025347581194116
lumping,1,0.7848186366634405
lumpkin,2,1.0900832618800664
lumpur,4,1.5722219714234098
lums,3,1.2074323112131193
luna,4,1.5593339606088525
lunacy,9,4.429200348814951
lunalovegood,1,0.4706951558008788
lunar,2,0.9386771843400705
lunatic,20,8.9222488320766
lunc,1,0.4695676015528921
lunch,58,20.854195578991327
lunchbox,1,0.5060677975887672
luncheon,1,0.4698832426139575
lunchtime,10,4.333706303848777
lund,1,0.527849395174083
lundkvist,1,0.43917993531846977
lunes,1,0.4109990371993469
lung,182,60.683892328365516
lungai,1,0.46016545372634926
lungcancer,6,2.469204686338276
lungcapacity,1,0.47721700360612396
lungile,3,1.325937221885377
lungilepepeta,1,0.40789256839225335
lunglei,1,0.4554013576200243
lungleicivilhospital,1,0.40576574766009776
lungo,1,0.7257731527368948
lungtan,1,0.37905777322740664
lungtransplant,1,0.5158539299994496
luntha,1,0.48521357897883705
luntz,1,0.4171461545491156
lunula,1,0.47731500522506937
luohu,2,0.9725522680662813
lupe,1,0.548752876115791
lupin,2,0.9926649432720651
lupino,1,0.41892683217112403
lupus,17,7.772894485330605
lupusawareness,1,0.5581751538670129
lupustrust,1,0.5581751538670129
luqmanahmed,1,0.6192782218780185
lurch,2,0.8842924835836932
lure,7,2.6828580654846568
luria,2,0.7586297733122165
